Seq. ID.	Class	AMP Probability
RDKIT_SHAPRULEMISMATCH_07886	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_07887	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_07888	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_07889	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_07890	AMP	0.68
RDKIT_SHAPRULEMISMATCH_07891	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_07892	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_07893	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_07894	NAMP	0.36
RDKIT_SHAPRULEMISMATCH_07895	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_07896	AMP	0.53
RDKIT_SHAPRULEMISMATCH_07897	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_07898	AMP	0.89
RDKIT_SHAPRULEMISMATCH_07899	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_07900	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_07901	AMP	0.63
RDKIT_SHAPRULEMISMATCH_07902	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_07903	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_07904	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_07905	NAMP	0.47
RDKIT_SHAPRULEMISMATCH_07906	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_07907	AMP	0.69
RDKIT_SHAPRULEMISMATCH_07908	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_07909	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_07910	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_07911	NAMP	0.39
RDKIT_SHAPRULEMISMATCH_07912	NAMP	0.24
RDKIT_SHAPRULEMISMATCH_07913	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_07914	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_07915	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_07916	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_07917	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_07918	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_07919	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_07920	NAMP	0.46
RDKIT_SHAPRULEMISMATCH_07921	NAMP	0.32
RDKIT_SHAPRULEMISMATCH_07922	AMP	0.71
RDKIT_SHAPRULEMISMATCH_07923	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_07924	NAMP	0.29
RDKIT_SHAPRULEMISMATCH_07925	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_07926	NAMP	0.22
RDKIT_SHAPRULEMISMATCH_07927	AMP	0.99
RDKIT_SHAPRULEMISMATCH_07928	NAMP	0.47
RDKIT_SHAPRULEMISMATCH_07929	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_07930	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_07931	AMP	0.97
RDKIT_SHAPRULEMISMATCH_07932	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_07933	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_07934	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_07935	AMP	0.66
RDKIT_SHAPRULEMISMATCH_07936	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_07937	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_07938	NAMP	0.26
RDKIT_SHAPRULEMISMATCH_07939	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_07940	NAMP	0.38
RDKIT_SHAPRULEMISMATCH_07941	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_07942	NAMP	0.41
RDKIT_SHAPRULEMISMATCH_07943	NAMP	0.24
RDKIT_SHAPRULEMISMATCH_07944	NAMP	0.39
RDKIT_SHAPRULEMISMATCH_07945	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_07946	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_07947	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_07948	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_07949	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_07950	NAMP	0.47
RDKIT_SHAPRULEMISMATCH_07951	NAMP	0.45
RDKIT_SHAPRULEMISMATCH_07952	AMP	0.57
RDKIT_SHAPRULEMISMATCH_07953	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_07954	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_07955	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_07956	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_07957	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_07958	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_07959	NAMP	0.30
RDKIT_SHAPRULEMISMATCH_07960	AMP	0.56
RDKIT_SHAPRULEMISMATCH_07961	AMP	0.63
RDKIT_SHAPRULEMISMATCH_07962	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_07963	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_07964	AMP	0.58
RDKIT_SHAPRULEMISMATCH_07965	AMP	0.94
RDKIT_SHAPRULEMISMATCH_07966	NAMP	0.22
RDKIT_SHAPRULEMISMATCH_07967	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_07968	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_07969	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_07970	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_07971	AMP	0.66
RDKIT_SHAPRULEMISMATCH_07972	AMP	0.64
RDKIT_SHAPRULEMISMATCH_07973	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_07974	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_07975	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_07976	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_07977	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_07978	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_07979	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_07980	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_07981	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_07982	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_07983	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_07984	AMP	0.52
RDKIT_SHAPRULEMISMATCH_07985	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_07986	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_07987	AMP	0.92
RDKIT_SHAPRULEMISMATCH_07988	NAMP	0.40
RDKIT_SHAPRULEMISMATCH_07989	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_07990	NAMP	0.31
RDKIT_SHAPRULEMISMATCH_07991	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_07992	AMP	0.60
RDKIT_SHAPRULEMISMATCH_07993	NAMP	0.28
RDKIT_SHAPRULEMISMATCH_07994	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_07995	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_07996	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_07997	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_07998	AMP	0.65
RDKIT_SHAPRULEMISMATCH_07999	AMP	0.83
RDKIT_SHAPRULEMISMATCH_08000	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_08001	AMP	0.99
RDKIT_SHAPRULEMISMATCH_08002	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_08003	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_08004	AMP	0.59
RDKIT_SHAPRULEMISMATCH_08005	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_08006	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_08007	NAMP	0.37
RDKIT_SHAPRULEMISMATCH_08008	AMP	0.53
RDKIT_SHAPRULEMISMATCH_08009	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_08010	NAMP	0.42
RDKIT_SHAPRULEMISMATCH_08011	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_08012	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_08013	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_08014	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_08015	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_08016	NAMP	0.27
RDKIT_SHAPRULEMISMATCH_08017	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_08018	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_08019	AMP	0.72
RDKIT_SHAPRULEMISMATCH_08020	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_08021	AMP	0.74
RDKIT_SHAPRULEMISMATCH_08022	NAMP	0.26
RDKIT_SHAPRULEMISMATCH_08023	NAMP	0.22
RDKIT_SHAPRULEMISMATCH_08024	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_08025	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_08026	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_08027	NAMP	0.49
RDKIT_SHAPRULEMISMATCH_08028	AMP	0.83
RDKIT_SHAPRULEMISMATCH_08029	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_08030	NAMP	0.28
RDKIT_SHAPRULEMISMATCH_08031	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_08032	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_08033	NAMP	0.42
RDKIT_SHAPRULEMISMATCH_08034	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_08035	NAMP	0.31
RDKIT_SHAPRULEMISMATCH_08036	NAMP	0.39
RDKIT_SHAPRULEMISMATCH_08037	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_08038	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_08039	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_08040	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_08041	NAMP	0.24
RDKIT_SHAPRULEMISMATCH_08042	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_08043	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_08044	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_08045	NAMP	0.45
RDKIT_SHAPRULEMISMATCH_08046	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_08047	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_08048	NAMP	0.22
RDKIT_SHAPRULEMISMATCH_08049	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_08050	NAMP	0.32
RDKIT_SHAPRULEMISMATCH_08051	NAMP	0.49
RDKIT_SHAPRULEMISMATCH_08052	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_08053	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_08054	NAMP	0.36
RDKIT_SHAPRULEMISMATCH_08055	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_08056	NAMP	0.46
RDKIT_SHAPRULEMISMATCH_08057	NAMP	0.26
RDKIT_SHAPRULEMISMATCH_08058	AMP	0.50
RDKIT_SHAPRULEMISMATCH_08059	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_08060	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_08061	NAMP	0.30
RDKIT_SHAPRULEMISMATCH_08062	NAMP	0.26
RDKIT_SHAPRULEMISMATCH_08063	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_08064	AMP	0.91
RDKIT_SHAPRULEMISMATCH_08065	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_08066	AMP	0.54
RDKIT_SHAPRULEMISMATCH_08067	AMP	0.98
RDKIT_SHAPRULEMISMATCH_08068	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_08069	AMP	0.75
RDKIT_SHAPRULEMISMATCH_08070	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_08071	AMP	0.66
RDKIT_SHAPRULEMISMATCH_08072	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_08073	NAMP	0.41
RDKIT_SHAPRULEMISMATCH_08074	AMP	0.76
RDKIT_SHAPRULEMISMATCH_08075	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_08076	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_08077	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_08078	AMP	0.99
RDKIT_SHAPRULEMISMATCH_08079	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_08080	AMP	0.88
RDKIT_SHAPRULEMISMATCH_08081	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_08082	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_08083	NAMP	0.27
RDKIT_SHAPRULEMISMATCH_08084	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_08085	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_08086	AMP	0.93
RDKIT_SHAPRULEMISMATCH_08087	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_08088	AMP	0.56
RDKIT_SHAPRULEMISMATCH_08089	NAMP	0.33
RDKIT_SHAPRULEMISMATCH_08090	NAMP	0.29
RDKIT_SHAPRULEMISMATCH_08091	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_08092	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_08093	AMP	0.93
RDKIT_SHAPRULEMISMATCH_08094	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_08095	AMP	0.80
RDKIT_SHAPRULEMISMATCH_08096	AMP	0.95
RDKIT_SHAPRULEMISMATCH_08097	AMP	0.79
RDKIT_SHAPRULEMISMATCH_08098	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_08099	AMP	0.64
RDKIT_SHAPRULEMISMATCH_08100	AMP	0.79
RDKIT_SHAPRULEMISMATCH_08101	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_08102	AMP	0.57
RDKIT_SHAPRULEMISMATCH_08103	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_08104	NAMP	0.26
RDKIT_SHAPRULEMISMATCH_08105	AMP	0.68
RDKIT_SHAPRULEMISMATCH_08106	AMP	0.73
RDKIT_SHAPRULEMISMATCH_08107	AMP	0.89
RDKIT_SHAPRULEMISMATCH_08108	NAMP	0.30
RDKIT_SHAPRULEMISMATCH_08109	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_08110	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_08111	NAMP	0.40
RDKIT_SHAPRULEMISMATCH_08112	AMP	0.93
RDKIT_SHAPRULEMISMATCH_08113	NAMP	0.24
RDKIT_SHAPRULEMISMATCH_08114	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_08115	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_08116	NAMP	0.37
RDKIT_SHAPRULEMISMATCH_08117	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_08118	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_08119	NAMP	0.22
RDKIT_SHAPRULEMISMATCH_08120	AMP	0.53
RDKIT_SHAPRULEMISMATCH_08121	NAMP	0.23
RDKIT_SHAPRULEMISMATCH_08122	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_08123	AMP	0.85
RDKIT_SHAPRULEMISMATCH_08124	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_08125	AMP	0.92
RDKIT_SHAPRULEMISMATCH_08126	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_08127	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_08128	NAMP	0.33
RDKIT_SHAPRULEMISMATCH_08129	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_08130	NAMP	0.31
RDKIT_SHAPRULEMISMATCH_08131	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_08132	NAMP	0.39
RDKIT_SHAPRULEMISMATCH_08133	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_08134	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_08135	AMP	0.52
RDKIT_SHAPRULEMISMATCH_08136	AMP	0.94
RDKIT_SHAPRULEMISMATCH_08137	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_08138	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_08139	NAMP	0.25
RDKIT_SHAPRULEMISMATCH_08140	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_08141	AMP	0.69
RDKIT_SHAPRULEMISMATCH_08142	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_08143	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_08144	NAMP	0.48
RDKIT_SHAPRULEMISMATCH_08145	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_08146	NAMP	0.31
RDKIT_SHAPRULEMISMATCH_08147	NAMP	0.30
RDKIT_SHAPRULEMISMATCH_08148	NAMP	0.44
RDKIT_SHAPRULEMISMATCH_08149	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_08150	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_08151	AMP	0.54
RDKIT_SHAPRULEMISMATCH_08152	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_08153	AMP	0.88
RDKIT_SHAPRULEMISMATCH_08154	AMP	0.99
RDKIT_SHAPRULEMISMATCH_08155	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_08156	NAMP	0.45
RDKIT_SHAPRULEMISMATCH_08157	NAMP	0.38
RDKIT_SHAPRULEMISMATCH_08158	AMP	0.59
RDKIT_SHAPRULEMISMATCH_08159	NAMP	0.30
RDKIT_SHAPRULEMISMATCH_08160	NAMP	0.48
RDKIT_SHAPRULEMISMATCH_08161	NAMP	0.26
RDKIT_SHAPRULEMISMATCH_08162	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_08163	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_08164	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_08165	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_08166	NAMP	0.43
RDKIT_SHAPRULEMISMATCH_08167	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_08168	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_08169	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_08170	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_08171	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_08172	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_08173	AMP	0.94
RDKIT_SHAPRULEMISMATCH_08174	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_08175	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_08176	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_08177	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_08178	AMP	0.98
RDKIT_SHAPRULEMISMATCH_08179	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_08180	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_08181	AMP	0.93
RDKIT_SHAPRULEMISMATCH_08182	NAMP	0.32
RDKIT_SHAPRULEMISMATCH_08183	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_08184	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_08185	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_08186	NAMP	0.37
RDKIT_SHAPRULEMISMATCH_08187	AMP	0.71
RDKIT_SHAPRULEMISMATCH_08188	AMP	0.54
RDKIT_SHAPRULEMISMATCH_08189	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_08190	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_08191	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_08192	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_08193	NAMP	0.30
RDKIT_SHAPRULEMISMATCH_08194	AMP	0.67
RDKIT_SHAPRULEMISMATCH_08195	AMP	0.95
RDKIT_SHAPRULEMISMATCH_08196	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_08197	NAMP	0.26
RDKIT_SHAPRULEMISMATCH_08198	AMP	0.69
RDKIT_SHAPRULEMISMATCH_08199	NAMP	0.31
RDKIT_SHAPRULEMISMATCH_08200	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_08201	NAMP	0.42
RDKIT_SHAPRULEMISMATCH_08202	NAMP	0.17
RDKIT_SHAPRULEMISMATCH_08203	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_08204	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_08205	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_08206	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_08207	AMP	0.75
RDKIT_SHAPRULEMISMATCH_08208	NAMP	0.43
RDKIT_SHAPRULEMISMATCH_08209	NAMP	0.30
RDKIT_SHAPRULEMISMATCH_08210	AMP	0.91
RDKIT_SHAPRULEMISMATCH_08211	AMP	0.99
RDKIT_SHAPRULEMISMATCH_08212	NAMP	0.33
RDKIT_SHAPRULEMISMATCH_08213	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_08214	NAMP	0.38
RDKIT_SHAPRULEMISMATCH_08215	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_08216	NAMP	0.25
RDKIT_SHAPRULEMISMATCH_08217	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_08218	NAMP	0.26
RDKIT_SHAPRULEMISMATCH_08219	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_08220	NAMP	0.27
RDKIT_SHAPRULEMISMATCH_08221	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_08222	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_08223	AMP	0.58
RDKIT_SHAPRULEMISMATCH_08224	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_08225	AMP	0.52
RDKIT_SHAPRULEMISMATCH_08226	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_08227	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_08228	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_08229	AMP	0.55
RDKIT_SHAPRULEMISMATCH_08230	AMP	0.91
RDKIT_SHAPRULEMISMATCH_08231	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_08232	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_08233	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_08234	AMP	0.61
RDKIT_SHAPRULEMISMATCH_08235	NAMP	0.23
RDKIT_SHAPRULEMISMATCH_08236	AMP	0.93
RDKIT_SHAPRULEMISMATCH_08237	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_08238	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_08239	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_08240	NAMP	0.32
RDKIT_SHAPRULEMISMATCH_08241	NAMP	0.23
RDKIT_SHAPRULEMISMATCH_08242	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_08243	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_08244	AMP	0.60
RDKIT_SHAPRULEMISMATCH_08245	NAMP	0.45
RDKIT_SHAPRULEMISMATCH_08246	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_08247	AMP	0.52
RDKIT_SHAPRULEMISMATCH_08248	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_08249	AMP	0.76
RDKIT_SHAPRULEMISMATCH_08250	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_08251	NAMP	0.39
RDKIT_SHAPRULEMISMATCH_08252	NAMP	0.49
RDKIT_SHAPRULEMISMATCH_08253	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_08254	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_08255	NAMP	0.01
RDKIT_SHAPRULEMISMATCH_08256	AMP	0.72
RDKIT_SHAPRULEMISMATCH_08257	AMP	0.80
RDKIT_SHAPRULEMISMATCH_08258	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_08259	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_08260	NAMP	0.23
RDKIT_SHAPRULEMISMATCH_08261	NAMP	0.34
RDKIT_SHAPRULEMISMATCH_08262	NAMP	0.47
RDKIT_SHAPRULEMISMATCH_08263	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_08264	NAMP	0.41
RDKIT_SHAPRULEMISMATCH_08265	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_08266	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_08267	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_08268	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_08269	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_08270	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_08271	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_08272	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_08273	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_08274	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_08275	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_08276	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_08277	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_08278	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_08279	AMP	0.54
RDKIT_SHAPRULEMISMATCH_08280	NAMP	0.42
RDKIT_SHAPRULEMISMATCH_08281	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_08282	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_08283	AMP	0.73
RDKIT_SHAPRULEMISMATCH_08284	AMP	0.51
RDKIT_SHAPRULEMISMATCH_08285	AMP	0.96
RDKIT_SHAPRULEMISMATCH_08286	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_08287	NAMP	0.30
RDKIT_SHAPRULEMISMATCH_08288	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_08289	NAMP	0.31
RDKIT_SHAPRULEMISMATCH_08290	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_08291	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_08292	NAMP	0.40
RDKIT_SHAPRULEMISMATCH_08293	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_08294	NAMP	0.26
RDKIT_SHAPRULEMISMATCH_08295	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_08296	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_08297	NAMP	0.22
RDKIT_SHAPRULEMISMATCH_08298	AMP	0.67
RDKIT_SHAPRULEMISMATCH_08299	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_08300	AMP	0.97
RDKIT_SHAPRULEMISMATCH_08301	AMP	0.51
RDKIT_SHAPRULEMISMATCH_08302	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_08303	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_08304	NAMP	0.17
RDKIT_SHAPRULEMISMATCH_08305	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_08306	NAMP	0.31
RDKIT_SHAPRULEMISMATCH_08307	NAMP	0.39
RDKIT_SHAPRULEMISMATCH_08308	NAMP	0.32
RDKIT_SHAPRULEMISMATCH_08309	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_08310	NAMP	0.30
RDKIT_SHAPRULEMISMATCH_08311	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_08312	AMP	0.99
RDKIT_SHAPRULEMISMATCH_08313	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_08314	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_08315	AMP	0.99
RDKIT_SHAPRULEMISMATCH_08316	NAMP	0.38
RDKIT_SHAPRULEMISMATCH_08317	NAMP	0.25
RDKIT_SHAPRULEMISMATCH_08318	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_08319	AMP	0.81
RDKIT_SHAPRULEMISMATCH_08320	NAMP	0.17
RDKIT_SHAPRULEMISMATCH_08321	NAMP	0.42
RDKIT_SHAPRULEMISMATCH_08322	NAMP	0.32
RDKIT_SHAPRULEMISMATCH_08323	AMP	0.59
RDKIT_SHAPRULEMISMATCH_08324	NAMP	0.40
